AuthorID,Author,Date,Content,Attachments,Reactions
"701024932217356365","Adhithya#1999","05-Jul-22 10:03 PM","How did you write your exam on the scale of 1 to 8?","","1⃣ (1),2⃣ (1),3⃣ (1),4⃣ (1),5⃣ (1),6⃣ (1),7⃣ (1),8⃣ (1)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:06 PM","=tex `\int_0^{2\pi} \sin{(4\theta)} \mathrm{d}\theta`","",""
"134073775925886976","MathBot#7353","05-Jul-22 10:06 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918296720162876/latex.png","🗑 (1)"
"134073775925886976","MathBot#7353","05-Jul-22 10:06 PM","","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:06 PM","I have added some bots","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:07 PM","they are really usful","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:07 PM","=wolf sin2x","",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918505969778728/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918511858585630/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918517931937932/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918523619410050/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918529675997375/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918535459950632/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918541596196994/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918547946381312/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993918553889718322/result.png",""
"134073775925886976","MathBot#7353","05-Jul-22 10:07 PM","","","🗑 (1)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:15 PM","@Amith","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:15 PM","@Amith","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:15 PM","@Amith","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:15 PM","poll: Is amith a stupid?","","👍 (1),🤷 (1)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:16 PM","pollhelp","",""
"266162291735658496","PollBot#0391","05-Jul-22 10:16 PM","","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:17 PM","=help","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:18 PM","=help latex","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:25 PM","poll: this","","👍 (1),👎 (1),🤷 (1)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:25 PM","20poll:: hv","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:25 PM","20poll: hv","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:25 PM","8poll: orgreh","","1⃣ (1),2⃣ (1),3⃣ (1),4⃣ (1),5⃣ (1),6⃣ (1),7⃣ (1),8⃣ (1),🤷 (1)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:26 PM","11poll: hhe","",""
"701024932217356365","Adhithya#1999","05-Jul-22 10:26 PM","9poll: hhe","","1⃣ (1),2⃣ (1),3⃣ (1),4⃣ (1),5⃣ (1),6⃣ (1),7⃣ (1),8⃣ (1),9⃣ (1),🤷 (1)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:26 PM","poll:: jahabwv","",""
"266162291735658496","PollBot#0391","05-Jul-22 10:26 PM","","","👍 (2),👎 (2),🤷 (2)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:27 PM","=tex `hhwh`","",""
"134073775925886976","MathBot#7353","05-Jul-22 10:28 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993923726905200710/latex.png","🗑 (1)"
"701024932217356365","Adhithya#1999","05-Jul-22 10:28 PM","=tex `2x^2 \omega x `","",""
"134073775925886976","MathBot#7353","05-Jul-22 10:28 PM","","https://cdn.discordapp.com/attachments/993917299746676977/993923949824061460/latex.png","🗑 (1)"
"701024932217356365","Adhithya#1999","06-Jul-22 08:54 AM","~time","",""
"419356082981568522","Paradøx#5004","06-Jul-22 08:54 AM","The current time for **Adhithya** is **08:54 AM (IST)** on **Wed, 06/07/2022**.","",""
"701024932217356365","Adhithya#1999","06-Jul-22 08:58 AM","~list","",""
"419356082981568522","Paradøx#5004","06-Jul-22 08:58 AM","","",""
"701024932217356365","Adhithya#1999","06-Jul-22 08:58 AM","~quote","",""
"419356082981568522","Paradøx#5004","06-Jul-22 08:58 AM","","",""
"701024932217356365","Adhithya#1999","06-Jul-22 08:58 AM",":quote 994081288464121937","",""
"701024932217356365","Adhithya#1999","06-Jul-22 08:59 AM","~quote 994081288464121937","",""
"419356082981568522","Paradøx#5004","06-Jul-22 08:59 AM","","",""
"701024932217356365","Adhithya#1999","06-Jul-22 08:59 AM","~ping","",""
"419356082981568522","Paradøx#5004","06-Jul-22 08:59 AM","Ping: `197`ms.
Heartbeat: `83`ms.","",""
